"player_id","player_fullname","injury_location","injury_category","injury_timing","injury_type","effective_start_of_injury","effective_end_of_injury","season"
9570,Grady Jarrett,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-16,2020
50141,Jacob Tuioti-Mariner,Neck,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
57643,Matt Gay,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
10749,De'Vondre Campbell,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
40217,Feleipe Franks,Ribs,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
50049,Broderick Washington,Brain,Unknown,Unknown,Unknown,2020-12-03,2020-12-23,2020
3558,Tramon Williams,Thigh,Unknown,Unknown,Unknown,2020-12-03,2020-12-23,2020
10715,Austin Hooper,Neck,Unknown,Practice,Unknown,2020-12-11,2020-12-23,2020
8782,Ricardo Allen,Brain,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
10638,Ezekiel Elliott,Calf,Soft Tissue,Unknown,Contusion Bruise,2020-12-09,2020-12-30,2020
98658,Tayvian Cunningham,Shoulder,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
57159,Trestan Ebner,Ankle,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
52125,Champ Flemings,Shoulder,Unknown,Unknown,Unknown,2020-12-08,2021-02-01,2020
2969,Johnathan Joseph,Neck,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
10716,Le'Raven Clark,Achillies,Soft Tissue,Game,Tear,2020-12-09,2021-02-14,2020
34222,Kris Boyd,Shoulder,Unknown,Game,Unknown,2020-12-13,2021-02-14,2020
45258,Essang Bassey,Knee,Unknown,Game,Unknown,2020-12-09,2021-02-14,2020
49037,Saquan Hampton,Achillies,Soft Tissue,Game,Rupture,2020-12-13,2021-02-14,2020
55674,Jeff Okudah,Core,Soft Tissue,Game,Unknown,2020-12-10,2021-02-14,2020
56247,Darnay Holmes,Knee,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
5556,Jerry Hughes,Back,Unknown,Game,Unknown,2020-11-25,2020-12-03,2020
47034,Josiah Deguara,Ankle,Unknown,Practice,Unknown,2020-09-17,2020-10-16,2020
61102,Henry Ruggs III,Knee,Unknown,Game,Unknown,2020-09-17,2020-10-22,2020
41715,John Simpson,Shoulder,Unknown,Practice,Unknown,2020-09-18,2020-10-22,2020
9040,Malcolm Butler,Quadricep,Soft Tissue,Practice,Unknown,2020-09-17,2020-10-22,2020
11817,JuJu Smith-Schuster,Knee,Unknown,Game,Unknown,2020-09-16,2020-11-18,2020
5702,Sam Young,Groin,Soft Tissue,Game,Unknown,2020-09-17,2020-10-22,2020
57004,Larrell Murchison,Ankle,Unknown,Game,Unknown,2020-10-14,2020-10-22,2020
47861,Nick Westbrook-Ikhine,Hamstring,Soft Tissue,Game,Unknown,2020-10-14,2020-10-22,2020
46254,Greg Little,Ankle,Unknown,Practice,Unknown,2020-12-16,2021-02-14,2020
10652,Ryan Kelly,Knee,Unknown,Unknown,Unknown,2020-09-09,2020-09-17,2020
7135,Tahir Whitehead,Groin,Soft Tissue,Unknown,Unknown,2020-09-09,2020-09-17,2020
9460,Byron Jones,Groin,Soft Tissue,Game,Unknown,2020-09-21,2020-10-28,2020
8765,James White,Hip,Skeletal,Unknown,Unknown,2021-01-01,2022-09-01,2020
10747,Nick Kwiatkoski,Pectoral,Unknown,Game,Unknown,2020-09-17,2020-10-28,2020
6200,Stefen Wisniewski,Pectoral,Unknown,Game,Unknown,2020-09-16,2020-11-11,2020
8636,Jadeveon Clowney,Hip,Unknown,Game,Unknown,2020-09-16,2020-09-22,2020
27379,Josh Uche,Ankle,Unknown,Practice,Unknown,2020-09-18,2020-10-31,2020
9438,Brandon Scherff,Knee - MCL,Soft Tissue,Game,Sprain,2020-09-20,2020-10-22,2020
8396,Jeff Heath,Brain,Unknown,Unknown,Unknown,2020-12-09,2021-01-02,2020
47081,Jace Sternberger,Brain,Unknown,Unknown,Unknown,2020-12-09,2021-01-12,2020
2148,Jason Peters,Toe,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
11788,Kevin King,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2021-01-12,2020
9560,Damien Wilson,Knee,Soft Tissue,Unknown,Contusion Bruise,2020-12-09,2021-01-13,2020
10642,Jack Conklin,Unknown Illness,Infectious,Unknown,Unknown,2021-01-08,2021-01-13,2020
97462,Chase Hancock,Unknown Leg,Unknown,Unknown,Unknown,2020-11-16,2021-02-01,2020
77792,David Bailey,Unknown Upper Body,Unknown,Unknown,Unknown,2020-11-29,2021-02-01,2020
57374,J.D. King,Knee,Unknown,Unknown,Unknown,2020-11-11,2021-02-01,2020
78482,Justin Tomlin,Ankle,Unknown,Unknown,Unknown,2020-12-15,2021-02-01,2020
51989,Chaz Ah You,Shoulder,Unknown,Unknown,Unknown,2020-10-05,2021-02-01,2020
84255,Jamal Bell,Knee - PCL,Soft Tissue,Unknown,Tear,2020-09-05,2021-02-01,2020
98734,Brian Smith Jr.,Hip,Unknown,Unknown,Unknown,2020-09-03,2021-02-01,2020
60108,Wes Harris,Unknown,Unknown,Unknown,Unknown,2020-10-26,2021-02-01,2020
78021,Justyn Ross,Spine,Skeletal,Unknown,Unknown,2020-08-25,2021-02-01,2020
76723,Jalen Green,Ankle,Soft Tissue,Unknown,Sprain,2020-12-01,2021-02-01,2020
77761,Keaontay Ingram,Ankle,Unknown,Unknown,Unknown,2020-11-03,2021-02-01,2020
123684,Khiyon Wafer,Shoulder,Unknown,Unknown,Unknown,2020-11-13,2021-02-01,2020
60116,Derek Kerstetter,Fibula,Skeletal,Unknown,Fracture,2020-12-09,2021-02-01,2020
86854,Johnny Ford,Unknown,Infectious,Unknown,Infection,2020-11-18,2021-02-01,2020
123742,Jordan Davis,Knee - ACL,Unknown,Unknown,Unknown,2020-09-03,2021-02-01,2020
78146,KeSean Carter,Collarbone,Unknown,Unknown,Unknown,2020-11-18,2021-02-01,2020
78139,Wykeen Gill,Hand,Unknown,Unknown,Unknown,2020-10-05,2021-02-01,2020
81329,James Fotofili,Unknown Head and Neck,Unknown,Unknown,Unknown,2020-09-28,2021-02-01,2020
6195,Kyle Rudolph,Foot,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
91247,Tevaughn Campbell,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2020-12-14,2020
47967,Equanimeous St. Brown,Brain,Unknown,Unknown,Unknown,2020-12-09,2020-12-15,2020
43076,Vernon Scott,Quadricep,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-15,2020
55674,Jeff Okudah,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-10,2020
8737,Bashaud Breeland,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
57987,Willie Gay,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-16,2020
10799,Tyreek Hill,Unknown Illness,Infectious,Unknown,Unknown,2020-12-09,2020-12-16,2020
61211,Tee Higgins,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-17,2020
3859,Clark Harris,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-17,2020
10835,Brandon Allen,Chest,Unknown,Unknown,Unknown,2020-12-09,2020-12-17,2020
6289,Buster Skrine,Brain,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
26617,C.J. Moore,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
5232,Steve McLendon,Elbow,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
10848,Elandon Roberts,Chest,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
34918,Jamel Dean,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-22,2020
11787,Ryan Ramczyk,Elbow,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
11792,Zay Jones,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
9465,Malcom Brown,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
48567,Malik Reed,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
12247,Pharaoh Brown,Brain,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
47826,Michael Jacquet,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-23,2020
50084,Uchenna Nwosu,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
8655,Brandin Cooks,Neck,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
45914,Myles Gaskin,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-24,2020
49381,John Reid,Neck,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
10235,Efe Obada,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
10729,Graham Glasgow,Foot,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
7950,Rick Wagner,Knee,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
8640,Khalil Mack,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
8675,Kyle Van Noy,Hip,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
8722,Phillip Gaines,Knee,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
46226,Jamarco Jones,Groin,Soft Tissue,Unknown,Unknown,2020-12-09,2021-02-14,2020
6332,Tyrod Taylor,Ribs,Unknown,Practice,Unknown,2020-09-18,2020-11-25,2020
48329,Dezmon Patmon,Knee,Unknown,Unknown,Unknown,2020-09-09,2020-09-17,2020
50513,Kareem Orr,Unknown Illness,Infectious,Unknown,Infection,2020-10-14,2020-10-22,2020
48815,Deadrin Senat,Ankle,Unknown,Practice,Unknown,2020-09-17,2020-09-22,2020
6159,Aldon Smith,Mouth,Unknown,Unknown,Unknown,2020-09-17,2020-09-22,2020
11927,Isaiah McKenzie,Hamstring,Soft Tissue,Practice,Unknown,2020-09-17,2020-09-22,2020
9437,Amari Cooper,Foot,Unknown,Practice,Unknown,2020-09-17,2020-09-22,2020
45903,Devine Ozigbo,Hamstring,Soft Tissue,Unknown,Unknown,2020-09-09,2020-09-17,2020
11860,James Conner,Ankle,Soft Tissue,Game,Sprain,2020-09-16,2020-09-22,2020
46131,Wyatt Teller,Ankle,Unknown,Game,Unknown,2020-12-16,2021-02-14,2020
7746,Greg Van Roten,Toe,Unknown,Unknown,Unknown,2020-12-09,2021-01-02,2020
7181,Tom Compton,Brain,Unknown,Unknown,Unknown,2020-12-09,2021-01-02,2020
48327,A.J. Brown,Ankle,Unknown,Unknown,Unknown,2020-12-09,2021-01-06,2020
5557,Patrick Robinson,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-04,2021-01-09,2020
50918,Robert Spillane,Knee,Unknown,Unknown,Unknown,2020-12-09,2021-01-09,2020
81357,John McCartan,Unknown,Infectious,Unknown,Infection,2020-12-06,2021-02-01,2020
81622,Kary Kutsch,Unknown,Infectious,Unknown,Infection,2020-12-14,2021-02-01,2020
81653,Trey Hill,Knee,Unknown,Unknown,Unknown,2020-12-03,2021-02-01,2020
81843,Trace Clopton,Shoulder,Unknown,Unknown,Unknown,2020-11-16,2021-02-01,2020
81995,Cade Mays,Unknown Leg,Unknown,Unknown,Unknown,2020-12-14,2021-02-01,2020
57377,Darrian Felix,Hamstring,Soft Tissue,Unknown,Unknown,2020-10-26,2021-02-01,2020
73929,Donovan Smith,Shoulder,Unknown,Unknown,Unknown,2020-10-19,2021-02-01,2020
82330,Aidan Hutchinson,Unknown Leg,Skeletal,Unknown,Fracture,2020-11-09,2021-02-01,2020
77162,Yohance Burnett,Knee - ACL,Soft Tissue,Unknown,Tear,2020-09-19,2021-02-01,2020
41112,Parker Boudreaux,Brain,Nervous System,Unknown,Concussion,2020-10-25,2021-02-01,2020
40110,McKenzie Milton,Knee,Unknown,Unknown,Unknown,2020-08-26,2021-02-01,2020
83377,Israel Mukuamu,Groin,Soft Tissue,Unknown,Unknown,2020-11-17,2021-02-01,2020
48262,Calvin Ridley,Foot,Soft Tissue,Game,Sprain,2020-11-04,2020-12-09,2020
46232,Chuma Edoga,Ankle,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
51189,P.J. Locke,Shoulder,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
9025,Cornelius Lucas,Ankle,Unknown,Game,Unknown,2020-11-18,2020-12-09,2020
10641,DeForest Buckner,Unknown Illness,Infectious,Unknown,Unknown,2020-12-04,2020-12-09,2020
10652,Ryan Kelly,Neck,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
9302,Keith Smith,Knee,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
7135,Tahir Whitehead,Ribs,Unknown,Game,Unknown,2020-11-18,2020-12-09,2020
11822,Alvin Kamara,Foot,Soft Tissue,Game,Contusion Bruise,2020-11-04,2020-12-09,2020
8728,Brandon Linder,Ankle,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
9728,Ty Long,Hip,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
45741,Kalen Ballage,Ankle,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
47013,Kolton Miller,Ankle,Unknown,Game,Unknown,2020-11-04,2020-12-09,2020
12042,Younghoe Koo,Quadricep,Soft Tissue,Unknown,Unknown,2020-12-02,2020-12-09,2020
8716,Gabe Jackson,Knee,Unknown,Unknown,Unknown,2020-12-03,2020-12-09,2020
10702,Will Redmond,Shoulder,Unknown,Game,Unknown,2020-11-02,2020-12-09,2020
7817,Darius Slay,Calf,Soft Tissue,Unknown,Unknown,2020-12-03,2020-12-09,2020
9576,MyCole Pruitt,Knee,Soft Tissue,Game,Sprain,2020-11-09,2020-12-09,2020
4717,Danny Amendola,Hip,Unknown,Game,Unknown,2020-11-18,2020-12-09,2020
9602,David Mayo,Knee,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
34918,Jamel Dean,Brain,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
12329,Dare Ogunbowale,Hand,Unknown,Unknown,Unknown,2020-11-27,2020-12-09,2020
66438,Brandon Zylstra,Shoulder,Unknown,Practice,Unknown,2020-11-26,2020-12-09,2020
9665,Edmond Robinson,Back,Unknown,Unknown,Unknown,2020-12-04,2020-12-09,2020
48236,Darnell Mooney,Knee,Unknown,Unknown,Unknown,2020-12-04,2020-12-09,2020
41665,Jawaan Taylor,Knee,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
7355,Damon Harrison Sr.,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
9561,Jon Feliciano,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-15,2020
7355,Damon Harrison Sr.,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
2282,Frank Gore,Brain,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
48274,Deebo Samuel,Foot,Unknown,Unknown,Unknown,2020-12-09,2020-12-16,2020
11829,Chris Wormley,Unknown Illness,Infectious,Unknown,Unknown,2020-12-09,2020-12-17,2020
11953,D.J. Jones,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-22,2020
12068,Greg Mabin,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-23,2020
22425,James Robinson,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
11794,Marcus Maye,Ribs,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
5532,Joe Haden,Brain,Unknown,Unknown,Unknown,2020-12-09,2020-12-23,2020
10778,Connor McGovern,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-09,2020-12-23,2020
49132,Ryan Neal,Hip,Unknown,Unknown,Unknown,2020-12-09,2020-12-25,2020
51433,Jaquan Johnson,Ankle,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
7099,Ben Jones,Knee,Unknown,Unknown,Unknown,2020-12-09,2020-12-30,2020
8822,Bennett Jackson,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-09,2021-02-14,2020
10717,Jordan Jenkins,Shoulder,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
39398,Breon Borders,Hip,Unknown,Unknown,Unknown,2020-12-09,2021-02-14,2020
46048,Isaiah Wynn,Knee,Unknown,Game,Unknown,2020-11-25,2021-02-14,2020
10688,Mackensie Alexander,Brain,Unknown,Game,Unknown,2020-11-18,2020-11-25,2020
51088,Brandon Rusnak,Hamstring,Soft Tissue,Practice,Unknown,2020-11-05,2020-11-11,2020
46013,Garrett Bradbury,Knee,Unknown,Practice,Unknown,2020-09-18,2020-09-22,2020
50471,Jeff Gladney,Knee,Unknown,Game,Unknown,2020-09-16,2020-09-22,2020
47882,Olabisi Johnson,Knee,Unknown,Game,Unknown,2020-09-16,2020-09-22,2020
29049,Michael Pittman Jr.,Toe,Unknown,Practice,Unknown,2020-09-17,2020-09-22,2020
40951,Reggie Gilliam,Hamstring,Soft Tissue,Unknown,Unknown,2020-12-03,2020-12-09,2020
42516,Cam Brown,Unknown Illness,Infectious,Unknown,Unknown,2020-12-03,2020-12-09,2020
6277,Taiwan Jones,Hamstring,Soft Tissue,Game,Unknown,2020-11-04,2020-12-09,2020
48036,Brandon Powell,Toe,Unknown,Unknown,Unknown,2020-12-04,2020-12-09,2020
51576,Duke Dawson,Chest,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
9514,John Miller,Ankle,Unknown,Game,Unknown,2020-10-21,2020-12-09,2020
9514,John Miller,Knee,Unknown,Game,Unknown,2020-11-18,2020-12-09,2020
8727,Trai Turner,Ankle,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
47702,DJ Chark Jr.,Ribs,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
49023,Josh Woods,Foot,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
47297,Jaylen Samuels,Quadricep,Soft Tissue,Game,Unknown,2020-11-18,2020-12-09,2020
12303,Zach Pascal,Knee,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
12168,Rashaad Coward,Knee,Unknown,Unknown,Unknown,2020-11-27,2020-12-09,2020
3859,Clark Harris,Unknown Illness,Infectious,Unknown,Unknown,2020-12-02,2020-12-09,2020
2969,Johnathan Joseph,Knee,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
2969,Johnathan Joseph,Ankle,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
9446,Andrus Peat,Brain,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
7816,Zach Ertz,Ankle,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
9940,Deshazor Everett,Ankle,Unknown,Game,Unknown,2020-11-18,2020-12-09,2020
10665,Germain Ifedi,Calf,Soft Tissue,Unknown,Unknown,2020-12-02,2020-12-09,2020
29048,Sam Darnold,Shoulder,Unknown,Game,Unknown,2020-10-07,2020-12-09,2020
10346,Erik Harris,Calf,Soft Tissue,Game,Unknown,2020-11-25,2020-12-09,2020
11948,Alex Armah,Ankle,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
7089,Nick Foles,Hip,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
10790,Jonathan Williams,Hip,Unknown,Practice,Unknown,2020-12-05,2020-12-09,2020
9533,Angelo Blackson,Unknown Illness,Infectious,Unknown,Unknown,2020-12-04,2020-12-09,2020
11022,Justin Murray,Hand,Unknown,Game,Unknown,2020-11-11,2020-12-09,2020
5542,Mike Iupati,Shin,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
1732,Ben Roethlisberger,Knee,Unknown,Unknown,Unknown,2020-12-03,2020-12-09,2020
10902,Jarrod Wilson,Shoulder,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
38563,Maurice Hurst,Ankle,Soft Tissue,Game,Sprain,2020-11-04,2020-12-09,2020
50244,Marquis Haynes Sr.,Shoulder,Unknown,Practice,Unknown,2020-11-05,2020-12-09,2020
6159,Aldon Smith,Unknown Illness,Infectious,Unknown,Unknown,2020-12-03,2020-12-09,2020
10742,Ryan Smith,Ankle,Unknown,Game,Unknown,2020-11-25,2020-12-09,2020
7193,Nate Ebner,Knee,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
5531,Russell Okung,Calf,Soft Tissue,Unknown,Unknown,2020-10-26,2020-12-09,2020
11845,Shaquill Griffin,Hamstring,Soft Tissue,Practice,Unknown,2020-10-29,2020-12-09,2020
7064,Casey Hayward Jr.,Groin,Soft Tissue,Game,Unknown,2020-11-25,2020-12-09,2020
8769,Brent Urban,Hand,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
8769,Brent Urban,Ankle,Unknown,Unknown,Unknown,2020-12-02,2020-12-09,2020
11282,George Fant,Ankle,Unknown,Game,Unknown,2020-10-14,2020-12-09,2020
9494,Ali Marpet,Brain,Nervous System,Game,Concussion,2020-11-04,2020-12-09,2020
45980,Nathan Cottrell,Hip,Unknown,Unknown,Unknown,2020-12-24,2021-02-14,2020
83962,Lucas Krull,Unknown Lower Body,Unknown,Unknown,Unknown,2020-10-25,2021-02-01,2020
84345,Kevin Austin Jr.,Foot,Unknown,Unknown,Unknown,2020-10-24,2021-02-01,2020
84337,Jyaire Shorter,Unknown Leg,Unknown,Unknown,Unknown,2020-10-28,2021-02-01,2020
84353,Cam Brown,Achillies,Soft Tissue,Unknown,Tear,2020-11-23,2021-02-01,2020
56200,Eric Coley,Foot,Unknown,Unknown,Unknown,2020-10-25,2021-02-01,2020
45932,Ito Smith,Ribs,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
27069,Isaiah Rodgers,Ankle,Unknown,Practice,Unknown,2020-09-17,2020-09-22,2020
101076,Trilion Coles,Achillies,Soft Tissue,Unknown,Unknown,2020-09-18,2021-02-01,2020
60417,Skylar Thompson,Shoulder,Unknown,Unknown,Unknown,2020-10-12,2021-02-01,2020
101373,Javin Wright,Knee - ACL,Unknown,Unknown,Unknown,2020-10-20,2021-02-01,2020
56872,Micheal Clemons,Ankle,Unknown,Unknown,Unknown,2020-11-10,2021-02-01,2020
42388,Noah Fant,Unknown Illness,Infectious,Unknown,Unknown,2020-12-15,2020-12-23,2020
49511,Taron Johnson,Brain,Unknown,Game,Unknown,2020-12-15,2020-12-24,2020
50905,Tremaine Edmunds,Foot,Unknown,Game,Unknown,2020-12-15,2020-12-24,2020
6311,Lee Smith,Knee,Unknown,Game,Unknown,2020-12-15,2020-12-24,2020
8869,Shelby Harris,Elbow,Unknown,Game,Unknown,2020-12-15,2020-12-30,2020
39094,Randy Ramsey,Neck,Unknown,Game,Unknown,2020-12-15,2020-12-30,2020
42905,Rashan Gary,Hip,Unknown,Game,Unknown,2020-12-15,2020-12-30,2020
56444,Yetur Gross-Matos,Ankle,Unknown,Game,Unknown,2020-12-15,2020-12-30,2020
49349,Chandon Sullivan,Hip,Unknown,Game,Unknown,2020-12-15,2020-12-30,2020
51674,Nicholas Morrow,Neck,Unknown,Unknown,Unknown,2020-12-15,2020-12-30,2020
4467,Matthew Slater,Knee,Unknown,Practice,Unknown,2020-09-18,2020-09-22,2020
6161,Tyron Smith,Neck,Unknown,Practice,Unknown,2020-09-17,2021-02-14,2020
45953,Josh Jacobs,Unknown Illness,Infectious,Unknown,Unknown,2020-11-05,2020-11-11,2020
45854,LeVante Bellamy,Ankle,Unknown,Game,Unknown,2020-12-30,2021-02-14,2020
11835,Tarell Basham,Hip,Unknown,Practice,Unknown,2020-09-17,2020-09-22,2020
50201,Arden Key,Knee,Unknown,Game,Unknown,2020-09-17,2020-09-22,2020
9289,Matt Feiler,Pectoral,Soft Tissue,Game,Unknown,2020-12-13,2021-01-09,2020
28080,Damon Arnette,Groin,Soft Tissue,Unknown,Unknown,2020-09-09,2020-09-17,2020
45953,Josh Jacobs,Ankle,Unknown,Game,Unknown,2020-09-17,2020-09-21,2020
5556,Jerry Hughes,Calf,Soft Tissue,Practice,Unknown,2020-09-17,2020-09-28,2020
10653,Shaq Lawson,Hip,Unknown,Game,Unknown,2020-09-21,2020-09-28,2020
12271,Matt Breida,Ankle,Unknown,Game,Unknown,2020-09-21,2020-09-28,2020
10820,Jakeem Grant Sr.,Shoulder,Unknown,Game,Unknown,2020-09-21,2020-09-28,2020
10666,Emmanuel Ogbah,Ankle,Unknown,Game,Unknown,2020-09-21,2020-09-28,2020
28237,Justin Herbert,Shoulder,Unknown,Practice,Unknown,2020-11-05,2020-11-11,2020
28075,Dre'Mont Jones,Knee,Unknown,Game,Unknown,2020-09-20,2020-10-24,2020
11761,Jamal Adams,Elbow,Unknown,Practice,Unknown,2020-09-18,2020-09-21,2020
25472,Tytus Howard,Ankle,Unknown,Game,Unknown,2020-09-16,2020-09-28,2020
10823,Anthony Brown,Ribs,Unknown,Practice,Unknown,2020-09-18,2020-10-10,2020
11766,Marshon Lattimore,Abdomen,Unknown,Game,Unknown,2020-11-18,2020-12-02,2020
84371,Jesiah Irish,Unknown,Infectious,Unknown,Infection,2020-12-14,2021-02-01,2020
8728,Brandon Linder,Knee,Unknown,Game,Unknown,2020-09-18,2020-10-15,2020
84006,Brevyn Spann-Ford,Foot,Unknown,Unknown,Unknown,2020-11-25,2020-12-17,2020
101469,Luke Reimer,Ankle,Unknown,Unknown,Unknown,2020-11-30,2020-12-17,2020
57453,Stephen Carr,Knee,Unknown,Unknown,Unknown,2020-11-27,2020-12-17,2020
60970,Austin Allen,Neck,Unknown,Unknown,Unknown,2020-11-30,2020-12-17,2020
47396,Jack Dunn,Unknown Lower Body,Unknown,Unknown,Unknown,2020-11-25,2020-12-17,2020
122562,Daniel Hishaw Jr.,Unknown,Infectious,Unknown,Infection,2020-11-29,2020-12-17,2020
57677,Vandarius Cowan,Knee,Unknown,Unknown,Unknown,2020-11-02,2020-12-17,2020
98118,Jahfari Harvey,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
77379,Cleveland Reed Jr.,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
83786,Markese Stepp,Pectoral,Soft Tissue,Unknown,Strain,2020-11-27,2020-12-17,2020
25631,Zach Smith,Ribs,Unknown,Unknown,Unknown,2020-11-25,2020-12-17,2020
40929,Mulbah Car,Ankle,Unknown,Unknown,Unknown,2020-11-18,2020-12-17,2020
98339,Jason Blissett Jr.,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
56624,Payton Turner,Knee,Unknown,Unknown,Unknown,2020-11-08,2020-12-17,2020
99141,Kevin Harris,Ankle,Unknown,Unknown,Unknown,2020-11-30,2020-12-17,2020
77214,Josh Chandler-Semedo,Knee,Unknown,Unknown,Unknown,2020-11-08,2020-12-17,2020
77383,John Campbell Jr.,Knee,Unknown,Unknown,Unknown,2020-11-08,2020-12-17,2020
40976,Tommy Kraemer,Appendix,Infectious,Unknown,Unknown,2020-11-22,2020-12-17,2020
122208,Marcus Clarke,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
122221,Jalen Rivers,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
83641,Lopini Katoa,Ankle,Unknown,Unknown,Unknown,2020-11-10,2020-12-17,2020
122227,Keshawn Washington,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
122230,Chantz Williams,Unknown,Infectious,Unknown,Infection,2020-11-16,2020-12-17,2020
60387,Stetson Bennett,Shoulder,Soft Tissue,Unknown,Sprain,2020-11-11,2020-12-17,2020
99768,Ruke Orhorhoro,Knee - Meniscus,Soft Tissue,Unknown,Unknown,2020-09-22,2020-12-17,2020
82458,Caleb Tremblay,Neck,Unknown,Unknown,Nerve Damage,2020-11-16,2020-12-17,2020
